Numero de Pedido;Sucursal;Fecha de Pedido;Monto bruto de la venta;Descuento comercial neto otorgado x PeYa;Descuento otorgado por el local;Cupon otorgado por el local;Desc. neto otorgado por Peya a usuarios;Descuentos neto por Retiro en el local;Descuento por Comodín pago por el local;Envío a cargo del local;Monto neto de la Venta ($);Descuentos PedidosYa a cobrar ($);Monto comisionable Servicios PedidosYa;Servicio Ventas PedidosYA (%);Servicio Logística PedidosYA (%);Servicio Ventas PedidoYa ($);Servicio Logística PedidosYa ($);Monto venta + envió cobrado por el local;Descuento tarifa de servicio al cliente;Pedido con Comodin;Método de pago;Cobrado por;Método de entrega
1911550726;2docemarket - 24hrs;24/2/2026;22.3;0;0;0;5.33;0;0;0;16.82;6.18;23;5.00%;0.00%;1.15;0;16.82;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1911550742;2docemarket - 24hrs;24/2/2026;1.8;0;0;0;0;0;0;-0.7;1.8;0;2.5;5.00%;0.00%;0.13;0;2.5;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1911551757;2docemarket - 24hrs;24/2/2026;3.4;0;0;0;0;0;0;-0.7;3.4;0;4.1;5.00%;0.00%;0.21;0;4.1;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1911589792;2docemarket - 24hrs;24/2/2026;3.37;0;0;0;0;0;0;-1;3.37;0;4.37;5.00%;0.00%;0.22;0;4.37;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1911554298;2docemarket - 24hrs;25/2/2026;6.66;0;0;0;0;0;0;-0.5;6.66;0;7.16;5.00%;0.00%;0.36;0;7.16;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1911554309;2docemarket - 24hrs;25/2/2026;8;0;0;0;3.58;0;0;0;4.35;4.15;8.5;5.00%;0.00%;0.43;0;4.35;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1911554324;2docemarket - 24hrs;25/2/2026;16.05;0;0;0;0.09;0;0;-0.6;16.05;0.1;16.75;5.00%;0.00%;0.84;0;16.65;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1911634378;2docemarket - 24hrs;25/2/2026;5.41;0;0;0;0;0;0;-0.7;5.41;0;6.11;5.00%;0.00%;0.31;0;6.11;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1911634392;2docemarket - 24hrs;25/2/2026;3.2;0;0;0;0.25;0;0;-0.41;3.2;0.29;3.9;5.00%;0.00%;0.2;0;3.61;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1911635845;2docemarket;25/2/2026;8;0;0;0;0;0;0;0;8;0;8;5.00%;5.00%;0.4;0.4;8;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1911685552;2docemarket;25/2/2026;17.86;0;0;0;0;0;0;0;17.86;0;17.86;5.00%;5.00%;0.89;0.89;17.86;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1911689608;2docemarket;25/2/2026;80;0;0;0;0;0;0;0;80;0;80;5.00%;5.00%;4;4;80;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1911824680;2docemarket;25/2/2026;13.7;0;0;0;0;0;0;0;13.7;0;13.7;5.00%;5.00%;0.69;0.69;0;0;No;Pago fuera de la aplicación;PedidosYa;Envío de PedidosYa
1911886308;2docemarket;25/2/2026;7;0;0;0;0;0;0;0;7;0;7;5.00%;5.00%;0.35;0.35;7;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1912034843;2docemarket;25/2/2026;12;0;0;0;0;0;0;0;12;0;12;5.00%;5.00%;0.6;0.6;0;0;No;Pago fuera de la aplicación;PedidosYa;Envío de PedidosYa
1912061055;2docemarket;25/2/2026;10;0;0;0;0;0;0;0;10;0;10;5.00%;5.00%;0.5;0.5;10;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1912091077;2docemarket;25/2/2026;8.5;0;0;0;0;0;0;0;8.5;0;8.5;5.00%;5.00%;0.43;0.43;8.5;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1912094529;2docemarket;25/2/2026;30.59;0;0;0;0;0;0;0;30.59;0;30.59;5.00%;5.00%;1.53;1.53;30.59;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1912164261;2docemarket;25/2/2026;60;0;0;0;0;0;0;0;60;0;60;5.00%;5.00%;3;3;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1912136036;2docemarket;25/2/2026;110.21;0;0;0;0;0;0;0;110.21;0;110.21;5.00%;5.00%;5.51;5.51;110.21;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1912185521;2docemarket;25/2/2026;8.4;0;0;0;0;0;0;0;8.4;0;8.4;5.00%;5.00%;0.42;0.42;8.4;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1912209152;2docemarket;25/2/2026;3.6;0;0;0;0;0;0;0;3.6;0;3.6;5.00%;5.00%;0.18;0.18;3.6;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1912231775;2docemarket;25/2/2026;4.99;0;0;0;0;0;0;0;4.99;0;4.99;5.00%;5.00%;0.25;0.25;0;0;No;Pago fuera de la aplicación;PedidosYa;Envío de PedidosYa
1912233456;2docemarket;25/2/2026;10.38;0;0;0;0;0;0;0;10.38;0;10.38;5.00%;5.00%;0.52;0.52;10.38;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1912295389;2docemarket;25/2/2026;34.51;0;0;0;0;0;0;0;34.51;0;34.51;5.00%;5.00%;1.73;1.73;34.51;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1912482548;2docemarket;25/2/2026;12;0;0;0;0;0;0;0;12;0;12;5.00%;5.00%;0.6;0.6;12;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1912463375;2docemarket;25/2/2026;16;0;0;0;0;0;0;0;16;0;16;5.00%;5.00%;0.8;0.8;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1912442079;2docemarket;25/2/2026;15.6;0;0;0;0;0;0;0;15.6;0;15.6;5.00%;5.00%;0.78;0.78;15.6;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1912488279;2docemarket;25/2/2026;8.75;0;0;0;3.63;0;0;0;4.54;4.21;8.75;5.00%;5.00%;0.44;0.44;4.54;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1912524199;2docemarket;25/2/2026;10;0;0;0;0;0;0;0;10;0;10;5.00%;5.00%;0.5;0.5;10;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1912534289;2docemarket;25/2/2026;3.8;0;0;0;0;0;0;0;3.8;0;3.8;5.00%;5.00%;0.19;0.19;3.8;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1912567855;2docemarket - 24hrs;25/2/2026;4;0;0;0;0;0;0;-0.85;4;0;4.85;5.00%;0.00%;0.24;0;4.85;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1912597454;2docemarket - 24hrs;25/2/2026;4.69;0;0;0;0;0;0;-0.4;4.69;0;5.09;5.00%;0.00%;0.25;0;5.09;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1912627114;2docemarket - 24hrs;25/2/2026;27.35;0;0;0;0;0;0;-0.7;27.35;0;28.05;5.00%;0.00%;1.4;0;28.05;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1912627867;2docemarket - 24hrs;25/2/2026;5.9;0;0;0;0;0;0;-0.7;5.9;0;6.6;5.00%;0.00%;0.33;0;6.6;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1912627967;2docemarket - 24hrs;25/2/2026;1;0;0;0;0;0;0;-0.7;1;0;1.7;5.00%;0.00%;0.09;0;1.7;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1912674519;2docemarket - 24hrs;25/2/2026;3.44;0;0;0;0;0;0;-0.7;3.44;0;4.14;5.00%;0.00%;0.21;0;4.14;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1912674591;2docemarket - 24hrs;25/2/2026;4.64;0;0;0;0;0;0;-0.7;4.64;0;5.34;5.00%;0.00%;0.27;0;5.34;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1912628734;2docemarket - 24hrs;25/2/2026;12.9;0;0;0;0;0;0;-0.72;12.9;0;13.62;5.00%;0.00%;0.68;0;0;0;No;Pago en la aplicación;PedidosYa;Envío de tu local
1912630012;2docemarket - 24hrs;26/2/2026;16.3;0;0;0;0;0;0;-0.7;16.3;0;17;5.00%;0.00%;0.85;0;17;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1912630025;2docemarket - 24hrs;26/2/2026;40.6;0;0;0;0;0;0;-0.4;40.6;0;41;5.00%;0.00%;2.05;0;41;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1912630743;2docemarket;26/2/2026;10.21;0;0;0;5.73;0;0;0;3.56;6.65;10.21;5.00%;5.00%;0.51;0.51;3.56;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1912763507;2docemarket;26/2/2026;3.4;0;0;0;0;0;0;0;3.4;0;3.4;5.00%;5.00%;0.17;0.17;3.4;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1912633206;2docemarket;26/2/2026;16.04;0;0;0;0;0;0;0;16.04;0;16.04;5.00%;5.00%;0.8;0.8;16.04;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1912828561;2docemarket;26/2/2026;72.2;0;0;0;0;0;0;0;72.2;0;72.2;5.00%;5.00%;3.61;3.61;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1912832657;2docemarket;26/2/2026;13.69;0;0;0;0;0;0;0;13.69;0;13.69;5.00%;5.00%;0.68;0.68;0;0;No;Pago fuera de la aplicación;PedidosYa;Envío de PedidosYa
1913058059;2docemarket;26/2/2026;16;0;0;0;0;0;0;0;16;0;16;5.00%;5.00%;0.8;0.8;16;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1913210127;2docemarket;26/2/2026;9.25;0;0;0;0;0;0;0;9.25;0;9.25;5.00%;5.00%;0.46;0.46;9.25;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1913319336;2docemarket;26/2/2026;3.5;0;0;0;0;0;0;0;3.5;0;3.5;5.00%;5.00%;0.18;0.18;3.5;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1913332568;2docemarket;26/2/2026;13.51;0;0;0;0;0;0;0;13.51;0;13.51;5.00%;5.00%;0.68;0.68;13.51;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1913333642;2docemarket;26/2/2026;14.66;0;0;0;1.08;0;0;0;13.41;1.25;14.66;5.00%;5.00%;0.73;0.73;13.41;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1913367977;2docemarket;26/2/2026;27.44;0;0;0;0;0;0;0;27.44;0;27.44;5.00%;5.00%;1.37;1.37;27.44;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1913418624;2docemarket;26/2/2026;7;0;0;0;0;0;0;0;7;0;7;5.00%;5.00%;0.35;0.35;7;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1913442714;2docemarket;26/2/2026;11.69;0;0;0;0;0;0;0;11.69;0;11.69;5.00%;5.00%;0.58;0.58;11.69;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1913501171;2docemarket;26/2/2026;4.1;0;0;0;0;0;0;0;4.1;0;4.1;5.00%;5.00%;0.21;0.21;4.1;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1913541120;2docemarket;26/2/2026;42.32;0;0;0;0;0;0;0;42.32;0;42.32;5.00%;5.00%;2.12;2.12;42.32;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1913591243;2docemarket;26/2/2026;27.43;0;0;0;0;0;0;0;27.43;0;27.43;5.00%;5.00%;1.37;1.37;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1913608810;2docemarket;26/2/2026;30.51;0;0;0;0;0;0;0;30.51;0;30.51;5.00%;5.00%;1.53;1.53;30.51;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1913609056;2docemarket;26/2/2026;7.5;0;0;0;0;0;0;0;7.5;0;7.5;5.00%;5.00%;0.38;0.38;7.5;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1913645094;2docemarket;26/2/2026;13.72;0;0;0;6.97;0;0;0;5.64;8.08;13.72;5.00%;5.00%;0.69;0.69;5.64;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1913648405;2docemarket;26/2/2026;7;0;0;0;0;0;0;0;7;0;7;5.00%;5.00%;0.35;0.35;7;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1913699738;2docemarket;26/2/2026;22.76;0;0;0;0;0;0;0;22.76;0;22.76;5.00%;5.00%;1.14;1.14;22.76;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1913700568;2docemarket;26/2/2026;3.51;0;0;0;0;0;0;0;3.51;0;3.51;5.00%;5.00%;0.18;0.18;3.51;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1913786357;2docemarket - 24hrs;26/2/2026;13.42;0;0;0;1.71;0;0;0;12.14;1.98;14.12;5.00%;0.00%;0.71;0;12.14;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1913787363;2docemarket - 24hrs;26/2/2026;7.91;0;0;0;0;0;0;-0.7;7.91;0;8.61;5.00%;0.00%;0.43;0;8.61;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1913776662;2docemarket - 24hrs;26/2/2026;4.1;0;0;0;0;0;0;-0.5;4.1;0;4.6;5.00%;0.00%;0.23;0;4.6;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1913777161;2docemarket - 24hrs;26/2/2026;7.9;0;0;0;0;0;0;-0.7;7.9;0;8.6;5.00%;0.00%;0.43;0;8.6;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1913826670;2docemarket - 24hrs;27/2/2026;8.77;0;0;0;1.05;0;0;0;8.05;1.22;9.27;5.00%;0.00%;0.46;0;8.05;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1913789807;2docemarket - 24hrs;27/2/2026;6.1;0;0;0;0;0;0;-0.7;6.1;0;6.8;5.00%;0.00%;0.34;0;6.8;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1913827079;2docemarket - 24hrs;27/2/2026;6.51;0;0;0;0;0;0;-0.7;6.51;0;7.21;5.00%;0.00%;0.36;0;7.21;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1913830871;2docemarket;27/2/2026;27.44;0;0;0;0;0;0;0;27.44;0;27.44;5.00%;5.00%;1.37;1.37;27.44;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1913885341;2docemarket;27/2/2026;5.4;0;0;0;0;0;0;0;5.4;0;5.4;5.00%;5.00%;0.27;0.27;5.4;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1913944567;2docemarket;27/2/2026;7.61;0;0;0;0;0;0;0;7.61;0;7.61;5.00%;5.00%;0.38;0.38;7.61;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1913992703;2docemarket;27/2/2026;1.8;0;0;0;0;0;0;0;1.8;0;1.8;5.00%;5.00%;0.09;0.09;0;0;No;Pago fuera de la aplicación;PedidosYa;Envío de PedidosYa
1914192060;2docemarket;27/2/2026;13.67;0;0;0;0;0;0;0;13.67;0;13.67;5.00%;5.00%;0.68;0.68;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1914236635;2docemarket;27/2/2026;8;0;0;0;0;0;0;0;8;0;8;5.00%;5.00%;0.4;0.4;8;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1914238626;2docemarket;27/2/2026;12.1;0;0;0;0;0;0;0;12.1;0;12.1;5.00%;5.00%;0.61;0.61;0;0;No;Pago fuera de la aplicación;PedidosYa;Envío de PedidosYa
1914370942;2docemarket;27/2/2026;48.98;0;0;0;0;0;0;0;48.98;0;48.98;5.00%;5.00%;2.45;2.45;48.98;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1914403782;2docemarket;27/2/2026;11.9;0;0;0;0;0;0;0;11.9;0;11.9;5.00%;5.00%;0.6;0.6;11.9;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1914404931;2docemarket;27/2/2026;16;0;0;0;0;0;0;0;16;0;16;5.00%;5.00%;0.8;0.8;16;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1914437830;2docemarket;27/2/2026;53.49;0;0;0;0;0;0;0;53.49;0;53.49;5.00%;5.00%;2.67;2.67;53.49;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1914439720;2docemarket;27/2/2026;75.4;0;0;0;0;0;0;0;75.4;0;75.4;5.00%;5.00%;3.77;3.77;75.4;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1914566042;2docemarket;27/2/2026;7;0;0;0;0;0;0;0;7;0;7;5.00%;5.00%;0.35;0.35;7;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1914610638;2docemarket;27/2/2026;17.19;0;0;0;0;0;0;0;17.19;0;17.19;5.00%;5.00%;0.86;0.86;17.19;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1914632216;2docemarket;27/2/2026;26;0;0;0;0;0;0;0;26;0;26;5.00%;5.00%;1.3;1.3;26;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1914808933;2docemarket;27/2/2026;24;0;0;0;0;0;0;0;24;0;24;5.00%;5.00%;1.2;1.2;24;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1914866599;2docemarket;27/2/2026;30;0;0;0;0;0;0;0;30;0;30;5.00%;5.00%;1.5;1.5;30;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1915027512;2docemarket - 24hrs;27/2/2026;8.03;0;0;0;0;0;0;-0.72;8.03;0;8.75;5.00%;0.00%;0.44;0;0;0;No;Pago en la aplicación;PedidosYa;Envío de tu local
1915030040;2docemarket - 24hrs;27/2/2026;34.5;0;0;0;0;0;0;-0.5;34.5;0;35;5.00%;0.00%;1.75;0;35;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1915030786;2docemarket - 24hrs;27/2/2026;7.58;0;0;0;0;0;0;-0.7;7.58;0;8.28;5.00%;0.00%;0.41;0;8.28;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1915030917;2docemarket - 24hrs;27/2/2026;13.37;0;0;0;0;0;0;-0.5;13.37;0;13.87;5.00%;0.00%;0.69;0;13.87;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1915016446;2docemarket - 24hrs;27/2/2026;6.13;0;0.62;0;0;0;0;-0.7;5.51;0;6.21;5.00%;0.00%;0.31;0;6.21;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1915017883;2docemarket - 24hrs;27/2/2026;3.4;0;0;0;0;0;0;-0.7;3.4;0;4.1;5.00%;0.00%;0.21;0;4.1;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1915076230;2docemarket - 24hrs;27/2/2026;7.6;0;0;0;0;0;0;-0.7;7.6;0;8.3;5.00%;0.00%;0.42;0;8.3;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1915076759;2docemarket - 24hrs;27/2/2026;14.1;0;0;0;1.21;0;0;0;13.22;1.4;14.62;5.00%;0.00%;0.73;0;0;0;No;Pago en la aplicación;PedidosYa;Envío de tu local
1915078181;2docemarket - 24hrs;28/2/2026;7.6;0;0;0;0;0;0;-0.25;7.6;0;7.85;5.00%;0.00%;0.39;0;7.85;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1915078993;2docemarket - 24hrs;28/2/2026;11.8;0;0.36;0;0;0;0;-0.7;11.44;0;12.14;5.00%;0.00%;0.61;0;12.14;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1915079464;2docemarket - 24hrs;28/2/2026;4.48;0;0;0;0;0;0;-0.5;4.48;0;4.98;5.00%;0.00%;0.25;0;4.98;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1915079668;2docemarket - 24hrs;28/2/2026;5.75;0;0;0;0;0;0;-0.7;5.75;0;6.45;5.00%;0.00%;0.32;0;6.45;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1915094468;2docemarket - 24hrs;28/2/2026;4.1;0;0;0;0;0;0;-0.7;4.1;0;4.8;5.00%;0.00%;0.24;0;4.8;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1915079673;2docemarket - 24hrs;28/2/2026;14.8;0;0;0;0;0;0;-0.72;14.8;0;15.52;5.00%;0.00%;0.78;0;0;0;No;Pago en la aplicación;PedidosYa;Envío de tu local
1915080100;2docemarket;28/2/2026;40;0;0;0;0;0;0;0;40;0;40;5.00%;5.00%;2;2;40;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1915255750;2docemarket;28/2/2026;46;0;0;0;0;0;0;0;46;0;46;5.00%;5.00%;2.3;2.3;46;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1915524162;2docemarket;28/2/2026;10.8;0;0;0;0;0;0;0;10.8;0;10.8;5.00%;5.00%;0.54;0.54;10.8;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1915572562;2docemarket;28/2/2026;17.14;0;0;0;0;0;0;0;17.14;0;17.14;5.00%;5.00%;0.86;0.86;17.14;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1915632684;2docemarket;28/2/2026;19.49;0;0;0;0;0;0;0;19.49;0;19.49;5.00%;5.00%;0.97;0.97;19.49;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1915724169;2docemarket;28/2/2026;5.79;0;0.36;0;0;0;0;0;5.43;0;5.43;5.00%;5.00%;0.27;0.27;5.43;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1915769231;2docemarket;28/2/2026;7;0;0;0;0;0;0;0;7;0;7;5.00%;5.00%;0.35;0.35;7;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1915824150;2docemarket;28/2/2026;9.59;0;0;0;0;0;0;0;9.59;0;9.59;5.00%;5.00%;0.48;0.48;9.59;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1915838218;2docemarket;28/2/2026;37.31;0;0;0;9.27;0;0;0;26.56;10.75;37.31;5.00%;5.00%;1.87;1.87;26.56;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1915869484;2docemarket;28/2/2026;21.52;0;0;0;0;0;0;0;21.52;0;21.52;5.00%;5.00%;1.08;1.08;21.52;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1915870495;2docemarket;28/2/2026;6.4;0;0;0;0;0;0;0;6.4;0;6.4;5.00%;5.00%;0.32;0.32;6.4;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1916079736;2docemarket;28/2/2026;24.1;0;0;0;0;0;0;0;24.1;0;24.1;5.00%;5.00%;1.21;1.21;24.1;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1916133593;2docemarket;28/2/2026;10.57;0;0;0;0;0;0;0;10.57;0;10.57;5.00%;5.00%;0.53;0.53;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1916105083;2docemarket;28/2/2026;3.21;0;0;0;0;0;0;0;3.21;0;3.21;5.00%;5.00%;0.16;0.16;3.21;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1916245236;2docemarket;28/2/2026;4.03;0;0;0;0;0;0;0;4.03;0;4.03;5.00%;5.00%;0.2;0.2;4.03;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1916276187;2docemarket;28/2/2026;25.37;0;0;0;0;0;0;0;25.37;0;25.37;5.00%;5.00%;1.27;1.27;25.37;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1916403533;2docemarket - 24hrs;28/2/2026;4.1;0;0;0;0;0;0;-0.7;4.1;0;4.8;5.00%;0.00%;0.24;0;4.8;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1916404308;2docemarket - 24hrs;28/2/2026;4.3;0;0;0;0;0;0;-0.5;4.3;0;4.8;5.00%;0.00%;0.24;0;4.8;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1916405180;2docemarket - 24hrs;28/2/2026;4.1;0;0;0;0;0;0;-0.7;4.1;0;4.8;5.00%;0.00%;0.24;0;4.8;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1916391758;2docemarket - 24hrs;28/2/2026;36;0;0;0;0;0;0;-0.5;36;0;36.5;5.00%;0.00%;1.83;0;36.5;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1916393024;2docemarket - 24hrs;28/2/2026;5.63;0;0;0;0;0;0;-0.5;5.63;0;6.13;5.00%;0.00%;0.31;0;6.13;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1916407470;2docemarket - 24hrs;28/2/2026;14.51;0;0;0;0;0;0;-0.7;14.51;0;15.21;5.00%;0.00%;0.76;0;15.21;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1916407575;2docemarket - 24hrs;28/2/2026;17.37;0;0;0;0;0;0;-0.5;17.37;0;17.87;5.00%;0.00%;0.89;0;17.87;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1916459452;2docemarket - 24hrs;1/3/2026;40;0;0;0;0;0;0;-0.4;40;0;40.4;5.00%;0.00%;2.02;0;40.4;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1916409490;2docemarket - 24hrs;1/3/2026;6.1;0;0;0;0;0;0;-0.7;6.1;0;6.8;5.00%;0.00%;0.34;0;6.8;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1916461030;2docemarket - 24hrs;1/3/2026;20;0;0;0;0;0;0;-0.5;20;0;20.5;5.00%;0.00%;1.03;0;20.5;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1916461261;2docemarket - 24hrs;1/3/2026;4.1;0;0;0;0;0;0;-0.52;4.1;0;4.62;5.00%;0.00%;0.23;0;0;0;No;Pago en la aplicación;PedidosYa;Envío de tu local
1916483041;2docemarket - 24hrs;1/3/2026;10.89;0;0;0;0;0;0;-0.7;10.89;0;11.59;5.00%;0.00%;0.58;0;11.59;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1916483069;2docemarket - 24hrs;1/3/2026;3.5;0;0;0;0;0;0;-0.5;3.5;0;4;5.00%;0.00%;0.2;0;4;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1916461372;2docemarket - 24hrs;1/3/2026;4.1;0;0;0;0;0;0;-0.7;4.1;0;4.8;5.00%;0.00%;0.24;0;4.8;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1916461395;2docemarket - 24hrs;1/3/2026;6.33;0;0;0;0;0;0;-0.5;6.33;0;6.83;5.00%;0.00%;0.34;0;6.83;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1916461475;2docemarket - 24hrs;1/3/2026;7.6;0;0;0;0;0;0;-0.5;7.6;0;8.1;5.00%;0.00%;0.41;0;8.1;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1916506356;2docemarket - 24hrs;1/3/2026;3.61;0;0;0;0;0;0;-0.5;3.61;0;4.11;5.00%;0.00%;0.21;0;4.11;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
